length,unique_words,type_token_ratio,Flesch_Reading_ease_score,average_syllables_per_word,average_sentence_length,percentage_monosyllabic_words,percentage_polysyllabic_words,correct
(118.0 - 161.6],(73.0 - 92.0],(0.545 - 0.589],(30.6 - 37.71],(1.866 - 1.955],(14.818 - 17.4],(0.572 - 0.614],(0.243 - 0.275],True
(200.0 - 247.0],(108.0 - 126.0],(0.498 - 0.545],(37.71 - 45.56],(1.714 - 1.791],(23.125 - 55.667],(0.614 - 0.849],(0.185 - 0.214],True
(200.0 - 247.0],(126.0 - 229.0],(0.589 - 0.646],(22.34 - 30.6],(1.791 - 1.866],(23.125 - 55.667],(0.537 - 0.572],(0.243 - 0.275],True
(200.0 - 247.0],(126.0 - 229.0],(0.589 - 0.646],(22.34 - 30.6],(1.866 - 1.955],(14.818 - 17.4],(0.286 - 0.498],(0.243 - 0.275],True
(247.0 - 597.0],(126.0 - 229.0],(0.302 - 0.498],(45.56 - 83.66],(1.378 - 1.714],(20.0 - 23.125],(0.614 - 0.849],(0.056 - 0.185],False
(161.6 - 200.0],(108.0 - 126.0],(0.589 - 0.646],(30.6 - 37.71],(1.714 - 1.791],(17.4 - 20.0],(0.537 - 0.572],(0.185 - 0.214],True
(161.6 - 200.0],(92.0 - 108.0],(0.545 - 0.589],(45.56 - 83.66],(1.378 - 1.714],(20.0 - 23.125],(0.614 - 0.849],(0.056 - 0.185],True
(161.6 - 200.0],(108.0 - 126.0],(0.545 - 0.589],(30.6 - 37.71],(1.866 - 1.955],(14.818 - 17.4],(0.498 - 0.537],(0.214 - 0.243],False
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(-21.89 - 22.34],(1.955 - 2.456],(17.4 - 20.0],(0.286 - 0.498],(0.275 - 0.51],True
(247.0 - 597.0],(126.0 - 229.0],(0.302 - 0.498],(37.71 - 45.56],(1.378 - 1.714],(23.125 - 55.667],(0.572 - 0.614],(0.185 - 0.214],False
(200.0 - 247.0],(126.0 - 229.0],(0.545 - 0.589],(37.71 - 45.56],(1.714 - 1.791],(17.4 - 20.0],(0.537 - 0.572],(0.185 - 0.214],False
(161.6 - 200.0],(92.0 - 108.0],(0.498 - 0.545],(30.6 - 37.71],(1.714 - 1.791],(20.0 - 23.125],(0.572 - 0.614],(0.056 - 0.185],True
(118.0 - 161.6],(19.0 - 73.0],(0.302 - 0.498],(-21.89 - 22.34],(1.866 - 1.955],(23.125 - 55.667],(0.572 - 0.614],(0.185 - 0.214],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(30.6 - 37.71],(1.791 - 1.866],(17.4 - 20.0],(0.537 - 0.572],(0.185 - 0.214],True
(118.0 - 161.6],(73.0 - 92.0],(0.545 - 0.589],(37.71 - 45.56],(1.714 - 1.791],(17.4 - 20.0],(0.572 - 0.614],(0.056 - 0.185],False
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(-21.89 - 22.34],(1.955 - 2.456],(23.125 - 55.667],(0.286 - 0.498],(0.275 - 0.51],True
(118.0 - 161.6],(108.0 - 126.0],(0.646 - 0.923],(45.56 - 83.66],(1.378 - 1.714],(17.4 - 20.0],(0.614 - 0.849],(0.056 - 0.185],True
(27.0 - 118.0],(19.0 - 73.0],(0.545 - 0.589],(22.34 - 30.6],(1.866 - 1.955],(17.4 - 20.0],(0.498 - 0.537],(0.243 - 0.275],True
(200.0 - 247.0],(92.0 - 108.0],(0.302 - 0.498],(45.56 - 83.66],(1.378 - 1.714],(20.0 - 23.125],(0.614 - 0.849],(0.056 - 0.185],False
(27.0 - 118.0],(19.0 - 73.0],(0.589 - 0.646],(22.34 - 30.6],(1.955 - 2.456],(5.865 - 14.818],(0.498 - 0.537],(0.275 - 0.51],True
(118.0 - 161.6],(73.0 - 92.0],(0.545 - 0.589],(37.71 - 45.56],(1.866 - 1.955],(5.865 - 14.818],(0.572 - 0.614],(0.275 - 0.51],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(37.71 - 45.56],(1.714 - 1.791],(14.818 - 17.4],(0.498 - 0.537],(0.185 - 0.214],False
(161.6 - 200.0],(73.0 - 92.0],(0.302 - 0.498],(-21.89 - 22.34],(1.955 - 2.456],(23.125 - 55.667],(0.286 - 0.498],(0.275 - 0.51],True
(118.0 - 161.6],(73.0 - 92.0],(0.498 - 0.545],(-21.89 - 22.34],(1.955 - 2.456],(17.4 - 20.0],(0.286 - 0.498],(0.275 - 0.51],False
(200.0 - 247.0],(108.0 - 126.0],(0.498 - 0.545],(-21.89 - 22.34],(1.955 - 2.456],(23.125 - 55.667],(0.498 - 0.537],(0.275 - 0.51],False
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(45.56 - 83.66],(1.378 - 1.714],(20.0 - 23.125],(0.614 - 0.849],(0.056 - 0.185],True
(200.0 - 247.0],(92.0 - 108.0],(0.302 - 0.498],(30.6 - 37.71],(1.378 - 1.714],(23.125 - 55.667],(0.614 - 0.849],(0.214 - 0.243],False
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(30.6 - 37.71],(1.791 - 1.866],(17.4 - 20.0],(0.498 - 0.537],(0.214 - 0.243],True
(200.0 - 247.0],(108.0 - 126.0],(0.498 - 0.545],(30.6 - 37.71],(1.866 - 1.955],(5.865 - 14.818],(0.537 - 0.572],(0.275 - 0.51],True
(118.0 - 161.6],(19.0 - 73.0],(0.545 - 0.589],(-21.89 - 22.34],(1.866 - 1.955],(20.0 - 23.125],(0.286 - 0.498],(0.214 - 0.243],True
(200.0 - 247.0],(73.0 - 92.0],(0.302 - 0.498],(45.56 - 83.66],(1.378 - 1.714],(17.4 - 20.0],(0.614 - 0.849],(0.056 - 0.185],False
(200.0 - 247.0],(126.0 - 229.0],(0.545 - 0.589],(45.56 - 83.66],(1.378 - 1.714],(5.865 - 14.818],(0.614 - 0.849],(0.056 - 0.185],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(30.6 - 37.71],(1.866 - 1.955],(14.818 - 17.4],(0.498 - 0.537],(0.275 - 0.51],True
(161.6 - 200.0],(92.0 - 108.0],(0.589 - 0.646],(-21.89 - 22.34],(1.866 - 1.955],(23.125 - 55.667],(0.537 - 0.572],(0.275 - 0.51],True
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(22.34 - 30.6],(1.791 - 1.866],(23.125 - 55.667],(0.614 - 0.849],(0.243 - 0.275],True
(200.0 - 247.0],(108.0 - 126.0],(0.498 - 0.545],(37.71 - 45.56],(1.866 - 1.955],(5.865 - 14.818],(0.614 - 0.849],(0.214 - 0.243],True
(200.0 - 247.0],(126.0 - 229.0],(0.498 - 0.545],(22.34 - 30.6],(1.955 - 2.456],(14.818 - 17.4],(0.498 - 0.537],(0.275 - 0.51],True
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(45.56 - 83.66],(1.378 - 1.714],(14.818 - 17.4],(0.572 - 0.614],(0.056 - 0.185],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(-21.89 - 22.34],(1.955 - 2.456],(14.818 - 17.4],(0.498 - 0.537],(0.275 - 0.51],False
(200.0 - 247.0],(108.0 - 126.0],(0.302 - 0.498],(30.6 - 37.71],(1.866 - 1.955],(14.818 - 17.4],(0.537 - 0.572],(0.056 - 0.185],True
(118.0 - 161.6],(92.0 - 108.0],(0.646 - 0.923],(45.56 - 83.66],(1.714 - 1.791],(14.818 - 17.4],(0.572 - 0.614],(0.214 - 0.243],True
(27.0 - 118.0],(19.0 - 73.0],(0.498 - 0.545],(45.56 - 83.66],(1.378 - 1.714],(17.4 - 20.0],(0.614 - 0.849],(0.185 - 0.214],False
(161.6 - 200.0],(73.0 - 92.0],(0.498 - 0.545],(-21.89 - 22.34],(1.866 - 1.955],(23.125 - 55.667],(0.286 - 0.498],(0.243 - 0.275],False
(200.0 - 247.0],(108.0 - 126.0],(0.498 - 0.545],(22.34 - 30.6],(1.714 - 1.791],(23.125 - 55.667],(0.537 - 0.572],(0.243 - 0.275],False
(27.0 - 118.0],(19.0 - 73.0],(0.589 - 0.646],(37.71 - 45.56],(1.791 - 1.866],(5.865 - 14.818],(0.537 - 0.572],(0.214 - 0.243],True
(118.0 - 161.6],(73.0 - 92.0],(0.545 - 0.589],(22.34 - 30.6],(1.955 - 2.456],(5.865 - 14.818],(0.286 - 0.498],(0.243 - 0.275],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(-21.89 - 22.34],(1.955 - 2.456],(23.125 - 55.667],(0.498 - 0.537],(0.275 - 0.51],True
(118.0 - 161.6],(92.0 - 108.0],(0.646 - 0.923],(37.71 - 45.56],(1.791 - 1.866],(5.865 - 14.818],(0.537 - 0.572],(0.185 - 0.214],True
(247.0 - 597.0],(126.0 - 229.0],(0.302 - 0.498],(22.34 - 30.6],(1.714 - 1.791],(23.125 - 55.667],(0.498 - 0.537],(0.243 - 0.275],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(37.71 - 45.56],(1.866 - 1.955],(5.865 - 14.818],(0.498 - 0.537],(0.214 - 0.243],True
(161.6 - 200.0],(108.0 - 126.0],(0.589 - 0.646],(-21.89 - 22.34],(1.791 - 1.866],(23.125 - 55.667],(0.286 - 0.498],(0.275 - 0.51],True
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(45.56 - 83.66],(1.378 - 1.714],(5.865 - 14.818],(0.614 - 0.849],(0.056 - 0.185],False
(161.6 - 200.0],(108.0 - 126.0],(0.545 - 0.589],(30.6 - 37.71],(1.866 - 1.955],(17.4 - 20.0],(0.537 - 0.572],(0.214 - 0.243],True
(200.0 - 247.0],(126.0 - 229.0],(0.545 - 0.589],(37.71 - 45.56],(1.714 - 1.791],(20.0 - 23.125],(0.614 - 0.849],(0.185 - 0.214],False
(27.0 - 118.0],(19.0 - 73.0],(0.545 - 0.589],(22.34 - 30.6],(1.866 - 1.955],(17.4 - 20.0],(0.286 - 0.498],(0.243 - 0.275],True
(200.0 - 247.0],(126.0 - 229.0],(0.545 - 0.589],(22.34 - 30.6],(1.955 - 2.456],(5.865 - 14.818],(0.286 - 0.498],(0.275 - 0.51],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(37.71 - 45.56],(1.791 - 1.866],(5.865 - 14.818],(0.614 - 0.849],(0.214 - 0.243],False
(200.0 - 247.0],(108.0 - 126.0],(0.545 - 0.589],(45.56 - 83.66],(1.378 - 1.714],(5.865 - 14.818],(0.614 - 0.849],(0.056 - 0.185],True
(118.0 - 161.6],(92.0 - 108.0],(0.646 - 0.923],(-21.89 - 22.34],(1.955 - 2.456],(17.4 - 20.0],(0.498 - 0.537],(0.243 - 0.275],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(45.56 - 83.66],(1.378 - 1.714],(17.4 - 20.0],(0.614 - 0.849],(0.185 - 0.214],False
(118.0 - 161.6],(73.0 - 92.0],(0.498 - 0.545],(30.6 - 37.71],(1.714 - 1.791],(20.0 - 23.125],(0.537 - 0.572],(0.185 - 0.214],True
(200.0 - 247.0],(108.0 - 126.0],(0.302 - 0.498],(45.56 - 83.66],(1.714 - 1.791],(5.865 - 14.818],(0.614 - 0.849],(0.185 - 0.214],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(22.34 - 30.6],(1.866 - 1.955],(5.865 - 14.818],(0.286 - 0.498],(0.275 - 0.51],False
(118.0 - 161.6],(73.0 - 92.0],(0.589 - 0.646],(-21.89 - 22.34],(1.955 - 2.456],(17.4 - 20.0],(0.286 - 0.498],(0.275 - 0.51],True
(247.0 - 597.0],(126.0 - 229.0],(0.302 - 0.498],(30.6 - 37.71],(1.791 - 1.866],(17.4 - 20.0],(0.572 - 0.614],(0.243 - 0.275],False
(118.0 - 161.6],(73.0 - 92.0],(0.646 - 0.923],(22.34 - 30.6],(1.955 - 2.456],(5.865 - 14.818],(0.498 - 0.537],(0.275 - 0.51],True
(161.6 - 200.0],(92.0 - 108.0],(0.589 - 0.646],(22.34 - 30.6],(1.714 - 1.791],(23.125 - 55.667],(0.614 - 0.849],(0.214 - 0.243],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(-21.89 - 22.34],(1.955 - 2.456],(17.4 - 20.0],(0.498 - 0.537],(0.275 - 0.51],False
(247.0 - 597.0],(126.0 - 229.0],(0.302 - 0.498],(-21.89 - 22.34],(1.955 - 2.456],(17.4 - 20.0],(0.286 - 0.498],(0.275 - 0.51],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(45.56 - 83.66],(1.378 - 1.714],(17.4 - 20.0],(0.572 - 0.614],(0.056 - 0.185],True
(161.6 - 200.0],(92.0 - 108.0],(0.545 - 0.589],(37.71 - 45.56],(1.714 - 1.791],(14.818 - 17.4],(0.572 - 0.614],(0.185 - 0.214],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(22.34 - 30.6],(1.955 - 2.456],(5.865 - 14.818],(0.286 - 0.498],(0.243 - 0.275],True
(161.6 - 200.0],(92.0 - 108.0],(0.498 - 0.545],(-21.89 - 22.34],(1.955 - 2.456],(23.125 - 55.667],(0.537 - 0.572],(0.243 - 0.275],True
(118.0 - 161.6],(73.0 - 92.0],(0.589 - 0.646],(37.71 - 45.56],(1.866 - 1.955],(5.865 - 14.818],(0.572 - 0.614],(0.185 - 0.214],True
(161.6 - 200.0],(108.0 - 126.0],(0.545 - 0.589],(-21.89 - 22.34],(1.866 - 1.955],(23.125 - 55.667],(0.286 - 0.498],(0.214 - 0.243],True
(161.6 - 200.0],(92.0 - 108.0],(0.498 - 0.545],(30.6 - 37.71],(1.791 - 1.866],(17.4 - 20.0],(0.572 - 0.614],(0.185 - 0.214],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(30.6 - 37.71],(1.791 - 1.866],(5.865 - 14.818],(0.286 - 0.498],(0.214 - 0.243],True
(161.6 - 200.0],(92.0 - 108.0],(0.498 - 0.545],(-21.89 - 22.34],(1.955 - 2.456],(17.4 - 20.0],(0.286 - 0.498],(0.275 - 0.51],True
(161.6 - 200.0],(108.0 - 126.0],(0.646 - 0.923],(37.71 - 45.56],(1.791 - 1.866],(14.818 - 17.4],(0.537 - 0.572],(0.214 - 0.243],True
(161.6 - 200.0],(73.0 - 92.0],(0.302 - 0.498],(37.71 - 45.56],(1.378 - 1.714],(23.125 - 55.667],(0.498 - 0.537],(0.056 - 0.185],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(-21.89 - 22.34],(1.955 - 2.456],(14.818 - 17.4],(0.286 - 0.498],(0.214 - 0.243],True
(161.6 - 200.0],(108.0 - 126.0],(0.545 - 0.589],(22.34 - 30.6],(1.866 - 1.955],(20.0 - 23.125],(0.498 - 0.537],(0.243 - 0.275],False
(247.0 - 597.0],(126.0 - 229.0],(0.302 - 0.498],(30.6 - 37.71],(1.791 - 1.866],(20.0 - 23.125],(0.498 - 0.537],(0.214 - 0.243],True
(161.6 - 200.0],(108.0 - 126.0],(0.589 - 0.646],(45.56 - 83.66],(1.378 - 1.714],(17.4 - 20.0],(0.614 - 0.849],(0.056 - 0.185],False
(200.0 - 247.0],(108.0 - 126.0],(0.302 - 0.498],(30.6 - 37.71],(1.955 - 2.456],(17.4 - 20.0],(0.572 - 0.614],(0.275 - 0.51],False
(247.0 - 597.0],(126.0 - 229.0],(0.498 - 0.545],(-21.89 - 22.34],(1.955 - 2.456],(23.125 - 55.667],(0.286 - 0.498],(0.275 - 0.51],False
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(45.56 - 83.66],(1.714 - 1.791],(5.865 - 14.818],(0.614 - 0.849],(0.056 - 0.185],True
(27.0 - 118.0],(19.0 - 73.0],(0.545 - 0.589],(30.6 - 37.71],(1.791 - 1.866],(20.0 - 23.125],(0.286 - 0.498],(0.243 - 0.275],True
(161.6 - 200.0],(73.0 - 92.0],(0.302 - 0.498],(37.71 - 45.56],(1.378 - 1.714],(23.125 - 55.667],(0.614 - 0.849],(0.056 - 0.185],True
(161.6 - 200.0],(92.0 - 108.0],(0.545 - 0.589],(30.6 - 37.71],(1.791 - 1.866],(17.4 - 20.0],(0.572 - 0.614],(0.214 - 0.243],True
(200.0 - 247.0],(108.0 - 126.0],(0.498 - 0.545],(45.56 - 83.66],(1.791 - 1.866],(5.865 - 14.818],(0.614 - 0.849],(0.214 - 0.243],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(37.71 - 45.56],(1.791 - 1.866],(14.818 - 17.4],(0.572 - 0.614],(0.185 - 0.214],True
(247.0 - 597.0],(92.0 - 108.0],(0.302 - 0.498],(37.71 - 45.56],(1.714 - 1.791],(20.0 - 23.125],(0.614 - 0.849],(0.185 - 0.214],True
(27.0 - 118.0],(73.0 - 92.0],(0.646 - 0.923],(-21.89 - 22.34],(1.955 - 2.456],(14.818 - 17.4],(0.498 - 0.537],(0.243 - 0.275],True
(27.0 - 118.0],(19.0 - 73.0],(0.498 - 0.545],(22.34 - 30.6],(1.378 - 1.714],(23.125 - 55.667],(0.498 - 0.537],(0.214 - 0.243],True
(247.0 - 597.0],(126.0 - 229.0],(0.302 - 0.498],(30.6 - 37.71],(1.866 - 1.955],(14.818 - 17.4],(0.537 - 0.572],(0.214 - 0.243],True
(161.6 - 200.0],(92.0 - 108.0],(0.545 - 0.589],(45.56 - 83.66],(1.378 - 1.714],(14.818 - 17.4],(0.614 - 0.849],(0.056 - 0.185],True
(247.0 - 597.0],(126.0 - 229.0],(0.498 - 0.545],(37.71 - 45.56],(1.791 - 1.866],(5.865 - 14.818],(0.572 - 0.614],(0.214 - 0.243],True
(118.0 - 161.6],(92.0 - 108.0],(0.589 - 0.646],(22.34 - 30.6],(1.866 - 1.955],(20.0 - 23.125],(0.286 - 0.498],(0.243 - 0.275],True
(118.0 - 161.6],(73.0 - 92.0],(0.545 - 0.589],(-21.89 - 22.34],(1.955 - 2.456],(23.125 - 55.667],(0.286 - 0.498],(0.275 - 0.51],True
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(22.34 - 30.6],(1.714 - 1.791],(23.125 - 55.667],(0.572 - 0.614],(0.056 - 0.185],True
(118.0 - 161.6],(73.0 - 92.0],(0.589 - 0.646],(-21.89 - 22.34],(1.955 - 2.456],(23.125 - 55.667],(0.286 - 0.498],(0.275 - 0.51],True
(161.6 - 200.0],(92.0 - 108.0],(0.589 - 0.646],(-21.89 - 22.34],(1.955 - 2.456],(23.125 - 55.667],(0.286 - 0.498],(0.275 - 0.51],False
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(37.71 - 45.56],(1.378 - 1.714],(17.4 - 20.0],(0.498 - 0.537],(0.056 - 0.185],True
(27.0 - 118.0],(19.0 - 73.0],(0.498 - 0.545],(-21.89 - 22.34],(1.955 - 2.456],(14.818 - 17.4],(0.498 - 0.537],(0.275 - 0.51],True
(27.0 - 118.0],(19.0 - 73.0],(0.589 - 0.646],(22.34 - 30.6],(1.866 - 1.955],(14.818 - 17.4],(0.537 - 0.572],(0.243 - 0.275],True
(200.0 - 247.0],(73.0 - 92.0],(0.302 - 0.498],(37.71 - 45.56],(1.714 - 1.791],(20.0 - 23.125],(0.537 - 0.572],(0.056 - 0.185],True
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(22.34 - 30.6],(1.866 - 1.955],(14.818 - 17.4],(0.498 - 0.537],(0.243 - 0.275],True
(161.6 - 200.0],(92.0 - 108.0],(0.589 - 0.646],(45.56 - 83.66],(1.378 - 1.714],(5.865 - 14.818],(0.614 - 0.849],(0.185 - 0.214],True
(200.0 - 247.0],(92.0 - 108.0],(0.302 - 0.498],(-21.89 - 22.34],(1.955 - 2.456],(20.0 - 23.125],(0.286 - 0.498],(0.275 - 0.51],True
(161.6 - 200.0],(92.0 - 108.0],(0.545 - 0.589],(45.56 - 83.66],(1.714 - 1.791],(14.818 - 17.4],(0.614 - 0.849],(0.214 - 0.243],True
(27.0 - 118.0],(19.0 - 73.0],(0.589 - 0.646],(45.56 - 83.66],(1.791 - 1.866],(5.865 - 14.818],(0.572 - 0.614],(0.214 - 0.243],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(37.71 - 45.56],(1.791 - 1.866],(5.865 - 14.818],(0.537 - 0.572],(0.243 - 0.275],False
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(22.34 - 30.6],(1.866 - 1.955],(23.125 - 55.667],(0.537 - 0.572],(0.214 - 0.243],False
(200.0 - 247.0],(126.0 - 229.0],(0.545 - 0.589],(37.71 - 45.56],(1.714 - 1.791],(17.4 - 20.0],(0.572 - 0.614],(0.185 - 0.214],True
(27.0 - 118.0],(19.0 - 73.0],(0.545 - 0.589],(37.71 - 45.56],(1.714 - 1.791],(17.4 - 20.0],(0.537 - 0.572],(0.214 - 0.243],True
(200.0 - 247.0],(126.0 - 229.0],(0.545 - 0.589],(30.6 - 37.71],(1.791 - 1.866],(20.0 - 23.125],(0.537 - 0.572],(0.214 - 0.243],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(30.6 - 37.71],(1.791 - 1.866],(5.865 - 14.818],(0.498 - 0.537],(0.275 - 0.51],True
(161.6 - 200.0],(92.0 - 108.0],(0.589 - 0.646],(37.71 - 45.56],(1.378 - 1.714],(20.0 - 23.125],(0.614 - 0.849],(0.185 - 0.214],True
(118.0 - 161.6],(19.0 - 73.0],(0.498 - 0.545],(30.6 - 37.71],(1.714 - 1.791],(20.0 - 23.125],(0.537 - 0.572],(0.243 - 0.275],False
(200.0 - 247.0],(126.0 - 229.0],(0.498 - 0.545],(30.6 - 37.71],(1.791 - 1.866],(20.0 - 23.125],(0.572 - 0.614],(0.214 - 0.243],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(30.6 - 37.71],(1.714 - 1.791],(20.0 - 23.125],(0.537 - 0.572],(0.214 - 0.243],True
(161.6 - 200.0],(73.0 - 92.0],(0.302 - 0.498],(30.6 - 37.71],(1.866 - 1.955],(14.818 - 17.4],(0.572 - 0.614],(0.185 - 0.214],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(30.6 - 37.71],(1.866 - 1.955],(5.865 - 14.818],(0.286 - 0.498],(0.214 - 0.243],False
(118.0 - 161.6],(92.0 - 108.0],(0.589 - 0.646],(37.71 - 45.56],(1.714 - 1.791],(17.4 - 20.0],(0.572 - 0.614],(0.185 - 0.214],True
(247.0 - 597.0],(126.0 - 229.0],(0.302 - 0.498],(30.6 - 37.71],(1.791 - 1.866],(17.4 - 20.0],(0.498 - 0.537],(0.185 - 0.214],True
(161.6 - 200.0],(73.0 - 92.0],(0.302 - 0.498],(30.6 - 37.71],(1.791 - 1.866],(20.0 - 23.125],(0.572 - 0.614],(0.214 - 0.243],True
(27.0 - 118.0],(73.0 - 92.0],(0.646 - 0.923],(-21.89 - 22.34],(1.955 - 2.456],(14.818 - 17.4],(0.286 - 0.498],(0.275 - 0.51],True
(118.0 - 161.6],(73.0 - 92.0],(0.302 - 0.498],(45.56 - 83.66],(1.378 - 1.714],(20.0 - 23.125],(0.614 - 0.849],(0.056 - 0.185],True
(247.0 - 597.0],(126.0 - 229.0],(0.589 - 0.646],(-21.89 - 22.34],(1.955 - 2.456],(23.125 - 55.667],(0.286 - 0.498],(0.275 - 0.51],False
(200.0 - 247.0],(108.0 - 126.0],(0.545 - 0.589],(30.6 - 37.71],(1.714 - 1.791],(23.125 - 55.667],(0.572 - 0.614],(0.056 - 0.185],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(22.34 - 30.6],(1.955 - 2.456],(14.818 - 17.4],(0.572 - 0.614],(0.275 - 0.51],True
(200.0 - 247.0],(126.0 - 229.0],(0.589 - 0.646],(30.6 - 37.71],(1.866 - 1.955],(5.865 - 14.818],(0.537 - 0.572],(0.243 - 0.275],True
(200.0 - 247.0],(126.0 - 229.0],(0.589 - 0.646],(22.34 - 30.6],(1.791 - 1.866],(20.0 - 23.125],(0.286 - 0.498],(0.243 - 0.275],True
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(30.6 - 37.71],(1.866 - 1.955],(17.4 - 20.0],(0.286 - 0.498],(0.243 - 0.275],False
(118.0 - 161.6],(73.0 - 92.0],(0.646 - 0.923],(30.6 - 37.71],(1.714 - 1.791],(23.125 - 55.667],(0.286 - 0.498],(0.185 - 0.214],False
(161.6 - 200.0],(108.0 - 126.0],(0.589 - 0.646],(30.6 - 37.71],(1.866 - 1.955],(14.818 - 17.4],(0.537 - 0.572],(0.214 - 0.243],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(45.56 - 83.66],(1.378 - 1.714],(5.865 - 14.818],(0.572 - 0.614],(0.056 - 0.185],True
(200.0 - 247.0],(108.0 - 126.0],(0.545 - 0.589],(30.6 - 37.71],(1.714 - 1.791],(23.125 - 55.667],(0.572 - 0.614],(0.243 - 0.275],True
(161.6 - 200.0],(92.0 - 108.0],(0.589 - 0.646],(45.56 - 83.66],(1.714 - 1.791],(14.818 - 17.4],(0.498 - 0.537],(0.056 - 0.185],True
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(45.56 - 83.66],(1.378 - 1.714],(5.865 - 14.818],(0.614 - 0.849],(0.056 - 0.185],True
(200.0 - 247.0],(108.0 - 126.0],(0.498 - 0.545],(45.56 - 83.66],(1.714 - 1.791],(5.865 - 14.818],(0.614 - 0.849],(0.056 - 0.185],False
(27.0 - 118.0],(19.0 - 73.0],(0.545 - 0.589],(30.6 - 37.71],(1.378 - 1.714],(20.0 - 23.125],(0.498 - 0.537],(0.214 - 0.243],False
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(37.71 - 45.56],(1.791 - 1.866],(5.865 - 14.818],(0.286 - 0.498],(0.214 - 0.243],True
(247.0 - 597.0],(126.0 - 229.0],(0.302 - 0.498],(45.56 - 83.66],(1.378 - 1.714],(5.865 - 14.818],(0.614 - 0.849],(0.056 - 0.185],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(45.56 - 83.66],(1.791 - 1.866],(5.865 - 14.818],(0.614 - 0.849],(0.056 - 0.185],True
(161.6 - 200.0],(92.0 - 108.0],(0.545 - 0.589],(22.34 - 30.6],(1.866 - 1.955],(20.0 - 23.125],(0.498 - 0.537],(0.243 - 0.275],True
(27.0 - 118.0],(19.0 - 73.0],(0.646 - 0.923],(30.6 - 37.71],(1.866 - 1.955],(5.865 - 14.818],(0.537 - 0.572],(0.243 - 0.275],False
(247.0 - 597.0],(126.0 - 229.0],(0.302 - 0.498],(37.71 - 45.56],(1.714 - 1.791],(23.125 - 55.667],(0.572 - 0.614],(0.185 - 0.214],True
(247.0 - 597.0],(108.0 - 126.0],(0.302 - 0.498],(-21.89 - 22.34],(1.955 - 2.456],(20.0 - 23.125],(0.498 - 0.537],(0.275 - 0.51],True
(27.0 - 118.0],(19.0 - 73.0],(0.498 - 0.545],(-21.89 - 22.34],(1.866 - 1.955],(23.125 - 55.667],(0.537 - 0.572],(0.275 - 0.51],True
(161.6 - 200.0],(108.0 - 126.0],(0.545 - 0.589],(45.56 - 83.66],(1.378 - 1.714],(17.4 - 20.0],(0.572 - 0.614],(0.056 - 0.185],False
(118.0 - 161.6],(92.0 - 108.0],(0.646 - 0.923],(45.56 - 83.66],(1.714 - 1.791],(5.865 - 14.818],(0.572 - 0.614],(0.185 - 0.214],True
(27.0 - 118.0],(19.0 - 73.0],(0.589 - 0.646],(45.56 - 83.66],(1.714 - 1.791],(5.865 - 14.818],(0.572 - 0.614],(0.185 - 0.214],True
