from_ids,from,to_id,to,weight
891,Ġcouple,122,Ġnow,0.1996633
891,Ġcouple,359,Ġ&,0.26611456
891,Ġcouple,450,Ġseen,0.20021707
891,Ġcouple,688,Ġweeks,0.5831861
891,Ġcouple,891,Ġcouple,0.3651599
891,Ġcouple,980,Ġspace,0.5800499
912,Ġstop,6,",",0.18018542
912,Ġstop,18,'s,0.14616637
912,Ġstop,70,Ġall,0.1966267
912,Ġstop,89,Ġthere,0.32645026
912,Ġstop,117,Ġno,0.99999857
912,Ġstop,780,Ġspecial,0.13472876
912,Ġstop,1683,Ġeffect,0.14605328
912,Ġstop,3280,Ġbasic,0.12452748
912,Ġstop,4298,Ġmotion,0.835525
912,Ġstop,19269,Ġanimation,0.34207636
931,Ġproduction,28,Ġbe,0.7623495
931,Ġproduction,36,Ġ(,0.13328786
931,Ġproduction,61,Ġwhich,0.36109367
931,Ġproduction,931,Ġproduction,0.9857734
931,Ġproduction,1183,Ġwatch,0.12908913
931,Ġproduction,1256,Ġpretty,0.21393979
931,Ġproduction,1462,Ġdead,0.14748824
931,Ġproduction,1521,Ġdesign,0.8030361
931,Ġproduction,3444,Ġimpressive,0.21991886
931,Ġproduction,4206,Ġexcellent,0.3746447
931,Ġproduction,7553,ĠAndre,0.2760941
931,Ġproduction,14690,Ġcostumes,0.22635457
931,Ġproduction,16141,Ġdistinctive,0.26921874
931,Ġproduction,26504,Ġprops,0.27893102
938,Ġwasn,9,Ġof,0.20064792
938,Ġwasn,10,Ġa,0.22733867
938,Ġwasn,75,'t,0.66256046
938,Ġwasn,615,Ġenough,0.70376354
938,Ġwasn,938,Ġwasn,0.1985842
938,Ġwasn,1099,Ġbad,0.40826333
938,Ġwasn,1106,If,0.59133786
938,Ġwasn,1276,Ġdecided,0.17013049
938,Ġwasn,1498,Ġcomplete,0.1784288
938,Ġwasn,1762,Ġlack,0.19334613
938,Ġwasn,2580,ets,0.9997975
938,Ġwasn,5548,Ġfavourite,0.19901207
938,Ġwasn,6583,ĠFull,0.13714255
938,Ġwasn,32986,Ġpupp,0.22180618
938,Ġwasn,39708,Ġedits,0.2949957
941,Ġespecially,6,",",0.9999063
941,Ġespecially,24,Ġit,0.18908916
941,Ġespecially,25,Ġas,0.33247054
941,Ġespecially,42,Ġthis,0.6738405
941,Ġespecially,65,Ġone,0.297074
941,Ġespecially,70,Ġall,0.15870248
941,Ġespecially,941,Ġespecially,0.14160775
941,Ġespecially,1828,Ġtough,0.16511609
941,Ġespecially,10571,Ġfilmed,0.44768548
946,Ġhold,6,",",0.99995494
946,Ġhold,7,Ġto,0.1788366
946,Ġhold,11,Ġin,0.4645139
946,Ġhold,62,Ġup,0.9083242
946,Ġhold,147,Ġwhere,0.16399524
946,Ġhold,359,Ġ&,0.14145581
946,Ġhold,563,Ġplan,0.22786704
946,Ġhold,1600,ĠGermany,0.13430734
946,Ġhold,5111,Ġescape,0.15356041
946,Ġhold,9548,ĠInn,0.24398199
961,Ġeveryone,4,.,0.15470776
961,Ġeveryone,7,Ġto,0.14846858
961,Ġeveryone,19,Ġwith,0.23156653
961,Ġeveryone,25,Ġas,0.2170091
961,Ġeveryone,34,Ġhas,0.26535794
961,Ġeveryone,54,Ġwho,0.6766557
961,Ġeveryone,124,Ġback,0.1729578
961,Ġeveryone,359,Ġ&,0.9999347
961,Ġeveryone,667,Ġtrying,0.3843264
961,Ġeveryone,734,...,0.19746831
961,Ġeveryone,961,Ġeveryone,0.79152596
961,Ġeveryone,1072,Ġwants,0.302964
961,Ġeveryone,1462,Ġdead,0.26106706
961,Ġeveryone,3059,Ġassociated,0.6609265
961,Ġeveryone,3549,Ġkill,0.9990822
961,Ġeveryone,13973,Ġlearnt,0.28772217
961,Ġeveryone,26020,Ġcurse,0.12742373
980,Ġspace,5,Ġthe,0.9997428
980,Ġspace,9,Ġof,0.75686437
980,Ġspace,10,Ġa,0.18829374
980,Ġspace,11,Ġin,0.9147978
980,Ġspace,33,Ġhave,0.74713767
980,Ġspace,43,),0.1298831
980,Ġspace,122,Ġnow,0.23004037
980,Ġspace,238,"),",0.16568023
980,Ġspace,359,Ġ&,0.19340098
980,Ġspace,450,Ġseen,0.48935628
980,Ġspace,688,Ġweeks,0.42893153
980,Ġspace,891,Ġcouple,0.35845357
980,Ġspace,980,Ġspace,0.16645856
980,Ġspace,10571,Ġfilmed,0.12757103
980,Ġspace,19222,Ġhandsome,0.13669774
986,Ġprevious,9,Ġof,0.27997628
986,Ġprevious,120,Ġget,0.45756206
986,Ġprevious,986,Ġprevious,0.27141604
986,Ġprevious,3038,Ġeffects,0.5072175
1001,ro,4,.,0.13774945
1001,ro,5,Ġthe,0.1939333
1001,ro,20,ĠThe,0.9992888
1001,ro,36,Ġ(,0.13397364
1001,ro,877,ate,0.20338629
1001,ro,1001,ro,0.5736844
1001,ro,2012,Ġstarts,0.2487533
1001,ro,2075,Ġran,0.16369213
1001,ro,2201,ĠParis,0.13991569
1001,ro,5132,ĠTheatre,0.13800475
1001,ro,5150,ique,0.12383097
1001,ro,6935,ĠMaster,0.20099251
1001,ro,12940,ĠRomania,0.28348756
1001,ro,18759,arest,0.15199181
1001,ro,27814,Ret,0.9998092
1001,ro,38684,ĠRetro,0.7327967
1001,ro,45136,ĠPuppet,0.7644617
1003,Ġhimself,5,Ġthe,0.16713215
1003,Ġhimself,7,Ġto,0.9999763
1003,Ġhimself,11,Ġin,0.22515711
1003,Ġhimself,15,Ġon,0.44261876
1003,Ġhimself,37,Ġhe,0.13005883
1003,Ġhimself,39,Ġhis,0.27838662
1003,Ġhimself,87,Ġthan,0.14274043
1003,Ġhimself,91,ĠHe,0.41967472
1003,Ġhimself,141,Ġhow,0.22414221
1003,Ġhimself,255,ĠT,0.21257189
1003,Ġhimself,261,on,0.99994993
1003,Ġhimself,301,Ġlife,0.21803921
1003,Ġhimself,359,Ġ&,0.6141741
1003,Ġhimself,851,Ġgave,0.21914972
1003,Ġhimself,1003,Ġhimself,0.24975568
1003,Ġhimself,1195,Ġrather,0.54768944
1003,Ġhimself,1235,Ġthemselves,0.13127668
1003,Ġhimself,1403,Ġself,0.5070251
1003,Ġhimself,1595,Ġpassed,0.36322418
1003,Ġhimself,1647,Ġmajority,0.12893271
1003,Ġhimself,2580,ets,0.2959536
1003,Ġhimself,4085,Ġgift,0.17977668
1003,Ġhimself,5156,oul,0.13590547
1003,Ġhimself,6710,ĠAf,0.1739402
1003,Ġhimself,7553,ĠAndre,0.37844566
1003,Ġhimself,10101,zel,0.2230096
1003,Ġhimself,18711,rates,0.13568386
1003,Ġhimself,28289,Ġconcent,0.20613378
1004,Ġturn,65,Ġone,0.47590262
1004,Ġturn,94,Ġlast,0.122952335
1004,Ġturn,109,Ġdo,0.15097749
1004,Ġturn,185,Ġtake,0.23852746
1004,Ġturn,1004,Ġturn,0.29768023
1004,Ġturn,1527,ling,0.25314853
1033,ings,4,.,0.59412694
1033,ings,7,Ġto,0.14097339
1033,ings,25,Ġas,0.357145
1033,ings,49,Ġtheir,0.36780918
1033,ings,769,Ġre,0.36973616
1033,ings,1033,ings,0.12216122
1033,ings,2297,Ġmodern,0.27390224
1033,ings,3035,Ġcool,0.1363959
1033,ings,6014,work,0.99999654
1033,ings,23392,Ġredesign,0.18135925
1062,Ġround,311,Ġshow,0.12257821
1062,Ġround,780,Ġspecial,0.21607375
1062,Ġround,1004,Ġturn,0.330967
1062,Ġround,1062,Ġround,0.317831
1062,Ġround,5132,ĠTheatre,0.14448224
1062,Ġround,6935,ĠMaster,0.5389644
1065,Ġabove,5,Ġthe,0.22527513
1065,Ġabove,16,Ġis,0.32411313
1065,Ġabove,18,'s,0.17356025
1065,Ġabove,24,Ġit,0.74596244
1065,Ġabove,98,Ġso,0.2169539
1065,Ġabove,460,Ġalways,0.37201008
1065,Ġabove,1065,Ġabove,0.40724695
1065,Ġabove,2280,Ġcamera,0.4685295
1065,Ġabove,5856,Ġlegs,0.20431931
1065,Ġabove,11375,Ġpositioned,0.9999924
1065,Ġabove,49007,><,0.17872761
1072,Ġwants,5,Ġthe,0.6008788
1072,Ġwants,24,Ġit,0.7327946
1072,Ġwants,25,Ġas,0.47468442
1072,Ġwants,30,Ġby,0.5534254
1072,Ġwants,98,Ġso,0.16123293
1072,Ġwants,124,Ġback,0.48611784
1072,Ġwants,359,Ġ&,0.21337225
1072,Ġwants,667,Ġtrying,0.34777504
1072,Ġwants,961,Ġeveryone,0.2115097
1072,Ġwants,1072,Ġwants,0.20018528
1072,Ġwants,1951,ek,0.49120015
1072,Ġwants,2661,Ġwhom,0.26669246
1072,Ġwants,3579,Ġstolen,0.14181885
1072,Ġwants,6710,ĠAf,0.33379138
1072,Ġwants,10101,zel,0.99997556
1072,Ġwants,29790,ĠSut,0.1457419
1079,Ġrest,5,Ġthe,0.9998857
1079,Ġrest,9,Ġof,0.5973496
1079,Ġrest,33,Ġhave,0.13859296
1079,Ġrest,38,ĠI,0.1550031
1079,Ġrest,78,Ġfirst,0.2637081
1079,Ġrest,130,Ġthree,0.12906379
1079,Ġrest,238,"),",0.19039066
1079,Ġrest,359,Ġ&,0.21414585
1079,Ġrest,651,Ġseries,0.122342266
1079,Ġrest,1079,Ġrest,0.39212942
1079,Ġrest,1183,Ġwatch,0.6156038
1079,Ġrest,1276,Ġdecided,0.37750623
1079,Ġrest,1620,As,0.15928905
1079,Ġrest,3468,Ġfranchise,0.8199809
1099,Ġbad,24,Ġit,0.15964125
1099,Ġbad,75,'t,0.99995244
1099,Ġbad,615,Ġenough,0.93378675
1099,Ġbad,938,Ġwasn,0.9552925
1099,Ġbad,1099,Ġbad,0.26899055
1099,Ġbad,1106,If,0.21387416
1099,Ġbad,1276,Ġdecided,0.18254799
1099,Ġbad,1762,Ġlack,0.13172576
1099,Ġbad,2129,Ġpoor,0.30330265
1099,Ġbad,2373,Ġworst,0.21665563
1099,Ġbad,2580,ets,0.2732583
1099,Ġbad,3007,Ġworse,0.2453106
1099,Ġbad,5548,Ġfavourite,0.18214843
1099,Ġbad,6583,ĠFull,0.15006927
1099,Ġbad,11522,Ġawful,0.13238223
1099,Ġbad,49069,.<,0.16028835
1106,If,6,",",0.14445476
1106,If,10,Ġa,0.73306334
1106,If,359,Ġ&,0.12462178
1106,If,527,Ġstory,0.122058384
1106,If,615,Ġenough,0.16451766
1106,If,938,Ġwasn,0.67951256
1106,If,1106,If,0.12788638
1106,If,1276,Ġdecided,0.15966259
1106,If,1620,As,0.23754212
1106,If,2129,Ġpoor,0.2538326
1106,If,3809,br,0.13543263
1106,If,6583,ĠFull,0.22524276
1106,If,48709,Ġ/>,0.999995
1106,If,49007,><,0.2119647
1106,If,49069,.<,0.38471076
1135,Ġdespite,16,Ġis,0.25777656
1135,Ġdespite,37,Ġhe,0.12723434
1135,Ġdespite,255,ĠT,0.12767714
1135,Ġdespite,359,Ġ&,0.99991727
1135,Ġdespite,450,Ġseen,0.12247361
1135,Ġdespite,1135,Ġdespite,0.1353331
1135,Ġdespite,4260,Ġsuicide,0.17417096
1135,Ġdespite,7553,ĠAndre,0.60998434
1135,Ġdespite,11389,Ġcommitting,0.27709842
1145,Ġmet,5,Ġthe,0.13315402
1145,Ġmet,10,Ġa,0.5989968
1145,Ġmet,37,Ġhe,0.99988985
1145,Ġmet,77,Ġwhen,0.5603576
1145,Ġmet,301,Ġlife,0.14459552
1145,Ġmet,363,Ġnight,0.30329487
1145,Ġmet,793,Ġold,0.15912715
1145,Ġmet,1145,Ġmet,0.19947876
1145,Ġmet,10101,zel,0.13772008
1145,Ġmet,10377,ĠEgyptian,0.15232997
1145,Ġmet,34619,Ġfateful,0.1616275
1145,Ġmet,48158,Ġsorcerer,0.18775104
1159,Ġkids,4,.,0.19628733
1159,Ġkids,87,Ġthan,0.5111186
1159,Ġkids,169,Ġway,0.16689263
1159,Ġkids,1159,Ġkids,0.28535444
1159,Ġkids,1558,13,0.34142494
1159,Ġkids,2682,Ġstuff,0.7854382
1159,Ġkids,14499,ĠPG,0.37673455
1159,Ġkids,29222,Ġtame,0.9999906
1169,Ġeither,4,.,0.8723366
1169,Ġeither,6,",",0.57087845
1169,Ġeither,18,'s,0.16404828
1169,Ġeither,23,Ġat,0.1286369
1169,Ġeither,45,Ġnot,0.4519348
1169,Ġeither,117,Ġno,0.45441702
1169,Ġeither,203,Ġmuch,0.24332067
1169,Ġeither,218,Ġdon,0.49704862
1169,Ġeither,259,Ġhere,0.99820364
1169,Ġeither,345,ĠThere,0.34905836
1169,Ġeither,350,Ġtoo,0.24738248
1169,Ġeither,359,Ġ&,0.24018238
1169,Ġeither,456,Ġagain,0.13284768
1169,Ġeither,1169,Ġeither,0.6234103
1169,Ġeither,21420,Ġcontinuity,0.20718117
1169,Ġeither,21854,Ġswearing,0.16604297
1169,Ġeither,36067,Ġnudity,0.9999068
1180,au,36,Ġ(,0.33667216
1180,au,211,ĠD,0.999984
1180,au,322,).,0.5377686
1180,au,387,B,0.2941685
1180,au,1180,au,0.31082413
1180,au,7638,rig,0.13211508
1180,au,12940,ĠRomania,0.13416895
1180,au,32154,itta,0.32983825
1183,Ġwatch,5,Ġthe,0.60055727
1183,Ġwatch,7,Ġto,0.99980956
1183,Ġwatch,38,ĠI,0.34194738
1183,Ġwatch,61,Ġwhich,0.1558439
1183,Ġwatch,359,Ġ&,0.13691859
1183,Ġwatch,822,Ġfilm,0.1304631
1183,Ġwatch,888,Ġactually,0.99770737
1183,Ġwatch,1079,Ġrest,0.47287652
1183,Ġwatch,1183,Ġwatch,0.9663816
1183,Ġwatch,1256,Ġpretty,0.15810163
1183,Ġwatch,1276,Ġdecided,0.72149014
1183,Ġwatch,3468,Ġfranchise,0.16174796
1183,Ġwatch,3541,Ġfilms,0.17042576
1183,Ġwatch,26504,Ġprops,0.15435812
1183,Ġwatch,29771,Ġpuppet,0.12707172
1195,Ġrather,5,Ġthe,0.33929977
1195,Ġrather,6,",",0.2791462
1195,Ġrather,9,Ġof,0.19421127
1195,Ġrather,15,Ġon,0.22313157
1195,Ġrather,16,Ġis,0.16797985
1195,Ġrather,18,'s,0.1716081
1195,Ġrather,24,Ġit,0.19559675
1195,Ġrather,25,Ġas,0.29703963
1195,Ġrather,58,Ġwere,0.16689485
1195,Ġrather,61,Ġwhich,0.16225253
1195,Ġrather,70,Ġall,0.99999833
1195,Ġrather,87,Ġthan,0.92895234
1195,Ġrather,190,Ġeven,0.13626537
1195,Ġrather,341,Ġused,0.99983144
1195,Ġrather,359,Ġ&,0.4529474
1195,Ġrather,393,Ġnever,0.24237028
1195,Ġrather,596,Ġwhy,0.18509477
1195,Ġrather,1003,Ġhimself,0.9999428
1195,Ġrather,1195,Ġrather,0.8077691
1195,Ġrather,1326,Ġlooks,0.99946135
1195,Ġrather,1647,Ġmajority,0.16317734
1195,Ġrather,1712,Ġalthough,0.1967124
1195,Ġrather,1980,Ġones,0.22699423
1195,Ġrather,2373,Ġworst,0.17127228
1195,Ġrather,2682,Ġstuff,0.1567888
1195,Ġrather,5322,Ġhonest,0.401594
1195,Ġrather,7235,Ġfocuses,0.26544222
1195,Ġrather,7553,ĠAndre,0.13042702
1195,Ġrather,16141,Ġdistinctive,0.13941696
1195,Ġrather,18711,rates,0.14133872
1195,Ġrather,22018,Ġdull,0.8529255
1195,Ġrather,28289,Ġconcent,0.38921383
1195,Ġrather,35138,Ġtedious,0.32561246
1207,Ġliving,39,Ġhis,0.9999814
1207,Ġliving,359,Ġ&,0.28978756
1207,Ġliving,563,Ġplan,0.20476449
1207,Ġliving,1207,Ġliving,0.20957567
1207,Ġliving,1462,Ġdead,0.5437691
1207,Ġliving,2580,ets,0.22420979
1207,Ġliving,4299,Ġalive,0.22668068
1207,Ġliving,5111,Ġescape,0.14792089
1207,Ġliving,11389,Ġcommitting,0.2008975
1207,Ġliving,32986,Ġpupp,0.6894177
1235,Ġthemselves,5,Ġthe,0.46669206
1235,Ġthemselves,20,ĠThe,0.24142753
1235,Ġthemselves,145,Ġbeing,0.58726674
1235,Ġthemselves,1159,Ġkids,0.13813515
1235,Ġthemselves,1235,Ġthemselves,0.1394777
1235,Ġthemselves,1403,Ġself,0.15360221
1235,Ġthemselves,1683,Ġeffect,0.22577469
1235,Ġthemselves,2580,ets,0.99998665
1235,Ġthemselves,8705,ĠBesides,0.70094836
1235,Ġthemselves,22051,Ġrubbish,0.31793872
1235,Ġthemselves,32986,Ġpupp,0.309485
1256,Ġpretty,98,Ġso,0.12758183
1256,Ġpretty,1183,Ġwatch,0.88399696
1256,Ġpretty,1256,Ġpretty,0.8315899
1256,Ġpretty,1326,Ġlooks,0.15985264
1256,Ġpretty,1521,Ġdesign,0.1656953
1256,Ġpretty,3444,Ġimpressive,0.17508344
1256,Ġpretty,3541,Ġfilms,0.1611852
1256,Ġpretty,4206,Ġexcellent,0.12443707
1266,Ġmean,4,.,0.29208583
1266,Ġmean,5,Ġthe,0.19812527
1266,Ġmean,6,",",0.6694378
1266,Ġmean,20,ĠThe,0.24812318
1266,Ġmean,38,ĠI,0.99993694
1266,Ġmean,47,Ġyou,0.12570758
1266,Ġmean,61,Ġwhich,0.16161007
1266,Ġmean,74,Ġwould,0.21786304
1266,Ġmean,303,Ġfound,0.12696214
1266,Ġmean,596,Ġwhy,0.80395263
1266,Ġmean,1266,Ġmean,0.72918594
1266,Ġmean,3038,Ġeffects,0.20868285
1266,Ġmean,3997,Ġincredible,0.33309853
1266,Ġmean,8378,Ġwhenever,0.44405365
1266,Ġmean,10097,walk,0.14622955
1268,Ġanyone,5,Ġthe,0.2733598
1268,Ġanyone,6,",",0.79991335
1268,Ġanyone,75,'t,0.39415523
1268,Ġanyone,218,Ġdon,0.6007349
1268,Ġanyone,961,Ġeveryone,0.16803762
1268,Ġanyone,1268,Ġanyone,0.24731407
1268,Ġanyone,3220,Ġcentury,0.16335168
1268,Ġanyone,3549,Ġkill,0.99999213
1276,Ġdecided,7,Ġto,0.8245991
1276,Ġdecided,9,Ġof,0.17089015
1276,Ġdecided,10,Ġa,0.2769128
1276,Ġdecided,19,Ġwith,0.18763046
1276,Ġdecided,25,Ġas,0.18165451
1276,Ġdecided,33,Ġhave,0.20484403
1276,Ġdecided,38,ĠI,0.99987173
1276,Ġdecided,42,Ġthis,0.12187115
1276,Ġdecided,130,Ġthree,0.15246832
1276,Ġdecided,145,Ġbeing,0.2131229
1276,Ġdecided,213,Ġgo,0.35164163
1276,Ġdecided,359,Ġ&,0.18431339
1276,Ġdecided,442,Ġmaking,0.17454188
1276,Ġdecided,568,Ġdecision,0.39600277
1276,Ġdecided,615,Ġenough,0.3710437
1276,Ġdecided,628,Ġlate,0.1842572
1276,Ġdecided,675,Ġperiod,0.41100946
1276,Ġdecided,938,Ġwasn,0.2600094
1276,Ġdecided,1079,Ġrest,0.23282135
1276,Ġdecided,1106,If,0.5251092
1276,Ġdecided,1183,Ġwatch,0.54357296
1276,Ġdecided,1276,Ġdecided,0.47593492
1276,Ġdecided,5648,ĠMoon,0.9999937
1276,Ġdecided,6583,ĠFull,0.4656757
1276,Ġdecided,14499,ĠPG,0.12296567
1291,Ġrelationship,5,Ġthe,0.14567074
1291,Ġrelationship,9,Ġof,0.19331785
1291,Ġrelationship,15,Ġon,0.53894854
1291,Ġrelationship,19,Ġwith,0.70557094
1291,Ġrelationship,39,Ġhis,0.9972166
1291,Ġrelationship,102,a,0.12803584
1291,Ġrelationship,359,Ġ&,0.13772905
1291,Ġrelationship,657,Ġlove,0.30234283
1291,Ġrelationship,1291,Ġrelationship,0.13880697
1291,Ġrelationship,2239,Ġlearning,0.19541958
1291,Ġrelationship,6634,ls,0.15157147
1291,Ġrelationship,7235,Ġfocuses,0.24499977
1291,Ġrelationship,34889,ĠCGI,0.13002963
1311,Ġgiving,4,.,0.3472195
1311,Ġgiving,5,Ġthe,0.13117038
1311,Ġgiving,7,Ġto,0.54536855
1311,Ġgiving,9,Ġof,0.99997675
1311,Ġgiving,19,Ġwith,0.22087598
1311,Ġgiving,39,Ġhis,0.23653038
1311,Ġgiving,301,Ġlife,0.99973565
1311,Ġgiving,851,Ġgave,0.68479383
1311,Ġgiving,1311,Ġgiving,0.36741638
1311,Ġgiving,1462,Ġdead,0.3580051
1311,Ġgiving,3549,Ġkill,0.20631687
1311,Ġgiving,3556,Ġsecret,0.7414766
1311,Ġgiving,3579,Ġstolen,0.27893582
1311,Ġgiving,4085,Ġgift,0.13736793
1311,Ġgiving,48158,Ġsorcerer,0.12653276
1313,Ġpositive,5,Ġthe,0.6875883
1313,Ġpositive,14,Ġthat,0.9822597
1313,Ġpositive,631,Ġthing,0.24240303
1313,Ġpositive,1313,Ġpositive,0.25367677
1313,Ġpositive,2373,Ġworst,0.17759602
1313,Ġpositive,3007,Ġworse,0.28123108
1313,Ġpositive,4206,Ġexcellent,0.14500655
1326,Ġlooks,24,Ġit,0.9999474
1326,Ġlooks,25,Ġas,0.22791354
1326,Ġlooks,546,Ġlooking,0.32297522
1326,Ġlooks,631,Ġthing,0.1273068
1326,Ġlooks,1195,Ġrather,0.4441413
1326,Ġlooks,1326,Ġlooks,0.29196233
1326,Ġlooks,1521,Ġdesign,0.12282781
1326,Ġlooks,2373,Ġworst,0.15257409
1326,Ġlooks,3541,Ġfilms,0.1275228
1326,Ġlooks,14690,Ġcostumes,0.18037184
1326,Ġlooks,38684,ĠRetro,0.22644101
1341,Ġquite,5,Ġthe,0.12364706
1341,Ġquite,6,",",0.16017108
1341,Ġquite,20,ĠThe,0.12881875
1341,Ġquite,65,Ġone,0.12233645
1341,Ġquite,98,Ġso,0.19364342
1341,Ġquite,133,The,0.15986256
1341,Ġquite,651,Ġseries,0.21805796
1341,Ġquite,877,ate,0.610837
1341,Ġquite,1341,Ġquite,0.8881849
1341,Ġquite,1599,ĠDon,0.1268729
1341,Ġquite,2075,Ġran,0.124974765
1341,Ġquite,8720,Ġobjects,0.19757879
1341,Ġquite,14690,Ġcostumes,0.97959363
1341,Ġquite,15481,Ġnicely,0.12202444
1341,Ġquite,39708,Ġedits,0.15116096
1341,Ġquite,45136,ĠPuppet,0.1845473
1353,Ġcentral,5,Ġthe,0.18785828
1353,Ġcentral,19,Ġwith,0.19544013
1353,Ġcentral,25,Ġas,0.31974512
1353,Ġcentral,117,Ġno,0.99995744
1353,Ġcentral,198,Ġaround,0.4963718
1353,Ġcentral,359,Ġ&,0.16039054
1353,Ġcentral,1353,Ġcentral,0.1331636
1353,Ġcentral,2877,Ġpace,0.12458787
1353,Ġcentral,4286,Ġconcept,0.73762006
1353,Ġcentral,6197,Ġplot,0.19178693
1353,Ġcentral,21420,Ġcontinuity,0.30096227
1353,Ġcentral,36269,Ġhops,0.20226325
1396,ner,36,Ġ(,0.4663859
1396,ner,43,),0.4937891
1396,ner,208,ĠS,0.13543387
1396,ner,248,ĠR,0.21140979
1396,ner,1396,ner,0.60845053
1396,ner,1599,ĠDon,0.99995947
1396,ner,10101,zel,0.21521588
1396,ner,10377,ĠEgyptian,0.33163822
1396,ner,20907,Jack,0.5534423
1403,Ġself,5,Ġthe,0.13341673
1403,Ġself,36,Ġ(,0.80785954
1403,Ġself,39,Ġhis,0.44852462
1403,Ġself,77,Ġwhen,0.2727799
1403,Ġself,133,The,0.122423425
1403,Ġself,1003,Ġhimself,0.2408347
1403,Ġself,1403,Ġself,0.4058647
1403,Ġself,2075,Ġran,0.24744764
1403,Ġself,2201,ĠParis,0.14551705
1403,Ġself,3240,Ġyounger,0.9999976
1403,Ġself,25302,Greg,0.2097064
1440,Ġnamed,5,Ġthe,0.2176611
1440,Ġnamed,10,Ġa,0.34838006
1440,Ġnamed,36,Ġ(,0.1802946
1440,Ġnamed,507,Ġfinal,0.12810662
1440,Ġnamed,793,Ġold,0.16982913
1440,Ġnamed,1145,Ġmet,0.21749125
1440,Ġnamed,1440,Ġnamed,0.16964275
1440,Ġnamed,6710,ĠAf,0.6441714
1440,Ġnamed,10101,zel,0.29856375
1440,Ġnamed,10377,ĠEgyptian,0.16132338
1440,Ġnamed,20907,Jack,0.15169428
1440,Ġnamed,29790,ĠSut,0.12646766
1440,Ġnamed,48158,Ġsorcerer,0.99990463
1445,Ġentire,5,Ġthe,0.9999405
1445,Ġentire,6,",",0.23587205
1445,Ġentire,11,Ġin,0.90511984
1445,Ġentire,45,Ġnot,0.14377573
1445,Ġentire,822,Ġfilm,0.43363848
1445,Ġentire,3891,Ġtherefore,0.13850531
1445,Ġentire,18759,arest,0.20731847
1461,Ġoriginal,5,Ġthe,0.9988073
1461,Ġoriginal,9,Ġof,0.82349294
1461,Ġoriginal,23,Ġat,0.2946715
1461,Ġoriginal,36,Ġ(,0.31086332
1461,Ġoriginal,386,Ġstart,0.20708121
1461,Ġoriginal,1001,ro,0.20551014
1461,Ġoriginal,3541,Ġfilms,0.14292511
1461,Ġoriginal,7553,ĠAndre,0.13717504
1461,Ġoriginal,12974,master,0.31609052
1461,Ġoriginal,41351,1989,0.23546293
1461,Ġoriginal,45136,ĠPuppet,0.5249186
1462,Ġdead,7,Ġto,0.999987
1462,Ġdead,9,Ġof,0.25387344
1462,Ġdead,24,Ġit,0.9999863
1462,Ġdead,36,Ġ(,0.22209358
1462,Ġdead,54,Ġwho,0.1256277
1462,Ġdead,124,Ġback,0.14944096
1462,Ġdead,301,Ġlife,0.35096332
1462,Ġdead,359,Ġ&,0.125648
1462,Ġdead,734,...,0.6249106
1462,Ġdead,931,Ġproduction,0.2217725
1462,Ġdead,961,Ġeveryone,0.25691396
1462,Ġdead,1072,Ġwants,0.32321095
1462,Ġdead,1207,Ġliving,0.73160374
1462,Ġdead,1268,Ġanyone,0.16995908
1462,Ġdead,1311,Ġgiving,0.19401151
1462,Ġdead,1462,Ġdead,0.6409521
1462,Ġdead,3549,Ġkill,0.25362194
1462,Ġdead,4299,Ġalive,0.18423156
1462,Ġdead,8720,Ġobjects,0.79333663
1462,Ġdead,13973,Ġlearnt,0.5972475
1462,Ġdead,26020,Ġcurse,0.14276971
1498,Ġcomplete,10,Ġa,0.99996114
1498,Ġcomplete,33,Ġhave,0.12783526
1498,Ġcomplete,359,Ġ&,0.8762839
1498,Ġcomplete,527,Ġstory,0.29336175
1498,Ġcomplete,938,Ġwasn,0.1834333
1498,Ġcomplete,1106,If,0.18241099
1498,Ġcomplete,1498,Ġcomplete,0.25448668
1498,Ġcomplete,1762,Ġlack,0.81842345
1498,Ġcomplete,2129,Ġpoor,0.14242056
1498,Ġcomplete,2198,Ġcompletely,0.13902281
1498,Ġcomplete,39708,Ġedits,0.30579558
1498,Ġcomplete,49069,.<,0.16815531
1521,Ġdesign,6,",",0.3690722
1521,Ġdesign,61,Ġwhich,0.3265112
1521,Ġdesign,931,Ġproduction,0.9999279
1521,Ġdesign,1183,Ġwatch,0.14615719
1521,Ġdesign,1256,Ġpretty,0.1360741
1521,Ġdesign,1521,Ġdesign,0.28389698
1521,Ġdesign,3444,Ġimpressive,0.1469145
1521,Ġdesign,14690,Ġcostumes,0.28697878
1521,Ġdesign,23392,Ġredesign,0.18149094
1521,Ġdesign,26504,Ġprops,0.2522858
1527,ling,4,.,0.13476677
1527,ling,5,Ġthe,0.45481807
1527,ling,7,Ġto,0.1374596
1527,ling,18,'s,0.12913045
1527,ling,20,ĠThe,0.30909505
1527,ling,89,Ġthere,0.15843299
1527,ling,146,Ġmake,0.18507606
1527,ling,568,Ġdecision,0.73143864
1527,ling,1892,ĠThen,0.2977074
1527,ling,3007,Ġworse,0.13241239
1527,ling,3997,Ġincredible,0.24023476
1527,ling,23392,Ġredesign,0.19345152
1527,ling,33139,Ġbaff,0.999998
1529,off,5,Ġthe,0.25541684
1529,off,11,Ġin,0.28197485
1529,off,12,-,0.99986684
1529,off,36,Ġ(,0.38831016
